,freq(Hz),voltage
70,30.00060011158213,0.00010620251804711829
71,30.417275113131883,5.8818924306898535e-05
72,30.833950114681635,7.277100033556862e-05
73,31.250625116231387,0.00011534299272347254
74,31.66730011778114,0.00010056181516754958
75,32.083975119330894,1.8175394539144212e-05
76,32.50065012088064,0.00011506560649176513
77,32.9173251224304,0.0001227597067908006
78,33.33400012398015,7.346695650529288e-05
79,33.7506751255299,3.9639431128620974e-05
80,34.16735012707965,0.00014377537917047495
81,34.5840251286294,0.00011521383961772078
82,35.000700130179155,3.8173742858908104e-05
83,35.4173751317289,0.00011560110073504035
84,35.83405013327866,0.0001414943846011631
85,36.25072513482841,0.00010549425089624671
86,36.66740013637816,3.813764560161737e-05
87,37.08407513792791,0.00014819209668722299
88,37.50075013947767,0.00014917487475476251
89,37.917425141027415,6.817876908488745e-05
90,38.33410014257717,9.602752310373606e-05
91,38.75077514412692,0.0001820652335597963
92,39.167450145676675,0.00012915173841631137
93,39.58412514722642,3.9243384477452666e-05
94,40.00080014877618,0.00018071473757126167
95,40.41747515032593,0.00018244099757579765
96,40.83415015187568,0.00012075832335558319
97,41.25082515342543,8.572121997300558e-05
98,41.66750015497519,0.00025720545892712795
99,42.084175156524935,0.00018397033753863183
100,42.50085015807469,6.787266872331029e-05
101,42.91752515962444,0.000220187272989493
102,43.33420016117419,0.00029843876061116844
103,43.75087516272394,0.0001619149768252076
104,44.16755016427369,6.7475101526149e-05
105,44.58422516582345,0.0003680053381826868
106,45.000900167373196,0.000335519156794174
107,45.41757516892295,0.0001155442729755658
108,45.8342501704727,0.00024371723317219887
109,46.250925172022455,0.0005385505960208676
110,46.667600173572204,0.000379384856740488
111,47.08427517512196,8.107696275071107e-05
112,47.50095017667171,0.0006328025928668952
113,47.91762517822146,0.0008358236295121078
114,48.33430017977121,0.0004113684597578206
115,48.75097518132097,0.001028502034909805
116,49.167650182870716,0.004214527258533934
117,49.58432518442047,0.041926511001490585
118,50.00100018597022,0.04589450330587113
119,50.417675187519976,0.008172492726617178
120,50.834350189069724,0.0006782205998835914
121,51.25102519061947,0.00041694996472093607
122,51.66770019216923,0.0001617464593113827
123,52.08437519371898,0.0007324309961662087
124,52.50105019526873,0.000504188584941984
125,52.91772519681848,9.355992013125145e-05
126,53.334400198368236,0.00028016258120668844
127,53.751075199917985,0.0004799493819807761
128,54.16775020146774,0.00022817017198853532
129,54.58442520301749,9.642980803380148e-05
130,55.001100204567244,0.00027849169757624526
131,55.41777520611699,0.00030766498676523937
132,55.83445020766675,9.733926549483374e-05
133,56.2511252092165,0.000131866828046469
134,56.66780021076625,0.0002561015815614346
135,57.084475212316,0.0001606940487394085
136,57.501150213865756,6.414103085226641e-05
137,57.917825215415505,0.00017106077100442988
138,58.33450021696526,0.00020365635227930794
139,58.75117521851501,7.062271683751886e-05
140,59.167850220064764,9.317676912400609e-05
141,59.58452522161451,0.00017047212480208072
142,60.00120022316426,0.000144029574526354
143,60.41787522471402,1.581898521898255e-05
144,60.834550226263765,0.00010841058504726033
145,61.25122522781352,0.00015131453986867678
146,61.66790022936327,7.723246643978383e-05
147,62.084575230913025,4.869261894394418e-05
148,62.50125023246277,0.00011395953377567646
149,62.91792523401253,0.000130378058453103
150,63.33460023556228,2.3525956894611704e-05
151,63.75127523711203,6.788097611755932e-05
152,64.16795023866179,0.00011667779075072398
153,64.58462524021154,7.588677833446491e-05
154,65.00130024176129,2.6194154644517288e-05
155,65.41797524331103,9.324520335536245e-05
156,65.8346502448608,8.850468603677721e-05
157,66.25132524641054,3.479129291559958e-05
158,66.6680002479603,4.967852196999619e-05
159,67.08467524951004,9.028563169595122e-05
160,67.5013502510598,6.892023031687433e-05
161,67.91802525260955,1.1119828657667896e-05
162,68.3347002541593,6.821150793436654e-05
163,68.75137525570905,9.210264670990746e-05
164,69.1680502572588,3.128884983027526e-05
165,69.58472525880856,4.1096428125714826e-05
166,70.00140026035831,6.149321990733011e-05
167,70.41807526190806,6.700794628147483e-05
168,70.8347502634578,1.6524082748033875e-05
169,71.25142526500757,3.935576579328638e-05
170,71.66810026655732,6.870687865940019e-05
171,72.08477526810707,5.0893059759650816e-05
172,72.50145026965681,1.8769055913466646e-05
173,72.91812527120658,5.382706791740288e-05
174,73.33480027275633,6.819676064085923e-05
175,73.75147527430607,2.6322715127136734e-05
176,74.16815027585582,3.509335138336826e-05
177,74.58482527740559,6.915272725115667e-05
178,75.00150027895533,5.047160890773976e-05
179,75.41817528050508,5.548938455832261e-06
180,75.83485028205483,5.561288263353716e-05
181,76.2515252836046,5.100492586893504e-05
182,76.66820028515434,2.8983044097677604e-05
183,77.08487528670409,2.9290632675902427e-05
184,77.50155028825384,5.635432873310557e-05
185,77.91822528980359,3.7586240928766265e-05
186,78.33490029135335,2.626701556698958e-06
187,78.7515752929031,3.895686568098672e-05
188,79.16825029445285,4.944645542786684e-05
189,79.5849252960026,3.7239251017951515e-05
190,80.00160029755236,1.3868028162844742e-05
191,80.4182752991021,3.7138960837294835e-05
192,80.83495030065185,4.57349482743909e-05
193,81.2516253022016,1.5316214442627335e-05
194,81.66830030375137,2.9978588253601886e-05
195,82.08497530530111,4.5041703072217474e-05
196,82.50165030685086,3.9241334543336805e-05
197,82.91832530840061,1.5633584052944223e-05
198,83.33500030995037,3.347302757843192e-05
199,83.75167531150012,5.456094116002045e-05
200,84.16835031304987,2.114334900765749e-05
201,84.58502531459962,2.1308743741582918e-05
202,85.00170031614938,4.714797685943549e-05
203,85.41837531769913,3.634739328220063e-05
204,85.83505031924888,7.660312953276935e-06
205,86.25172532079863,3.372754378207865e-05
206,86.66840032234838,4.8604941124099134e-05
207,87.08507532389814,1.4609965009078358e-05
208,87.50175032544789,2.380907544262481e-05
209,87.91842532699764,3.307974843200615e-05
210,88.33510032854738,3.5650321670503506e-05
211,88.75177533009715,7.693471939445784e-06
212,89.1684503316469,2.8016285809626187e-05
213,89.58512533319664,4.370440713574803e-05
214,90.00180033474639,2.0388361786346844e-05
215,90.41847533629615,8.061354066617532e-06
216,90.8351503378459,3.454675594108111e-05
217,91.25182533939565,2.9584574639847564e-05
218,91.6685003409454,1.3879569961921457e-05
219,92.08517534249516,2.0246609153596328e-05
220,92.50185034404491,2.823038994700462e-05
221,92.91852534559466,2.9486118908603093e-05
222,93.33520034714441,5.734688988275022e-06
223,93.75187534869417,3.579384386007782e-05
224,94.16855035024392,2.982473126587985e-05
225,94.58522535179367,1.6440419203541117e-05
226,95.00190035334342,2.9147807102729377e-05
227,95.41857535489316,3.0383608202340318e-05
228,95.83525035644293,2.243749986339706e-05
229,96.25192535799268,2.9292018299697316e-06
230,96.66860035954242,2.694968864785168e-05
231,97.08527536109217,2.6415154711585137e-05
232,97.50195036264194,1.5245838024914057e-05
233,97.91862536419168,1.7578095734461533e-05
234,98.33530036574143,2.3462504909129673e-05
235,98.75197536729118,1.3264059801261958e-05
236,99.16865036884094,9.084498085629335e-05
237,99.58532537039069,0.0002897302024267283
238,100.00200037194044,0.00016091152414533257
239,100.41867537349019,4.684284468069857e-05
240,100.83535037503995,9.69095379733307e-06
241,101.2520253765897,2.2324157405178103e-05
242,101.66870037813945,2.73718110817568e-05
243,102.0853753796892,9.31650999849567e-06
244,102.50205038123894,1.3318227364450155e-05
245,102.91872538278871,3.190663256937444e-05
246,103.33540038433846,2.4374002729268045e-05
247,103.7520753858882,5.080643413173866e-06
248,104.16875038743795,2.123764474232478e-05
249,104.58542538898772,2.7665928993207644e-05
250,105.00210039053746,1.4406964521164188e-05
251,105.41877539208721,9.232205730556232e-06
252,105.83545039363696,2.7579291456908207e-05
253,106.25212539518672,3.2411014411175715e-05
254,106.66880039673647,1.0740213271332534e-05
255,107.08547539828622,2.0600708217506778e-05
256,107.50215039983597,2.920086589498384e-05
257,107.91882540138573,1.6908594578374496e-05
258,108.33550040293548,2.77931926106449e-06
259,108.75217540448523,2.946801875004938e-05
260,109.16885040603498,2.562697968518218e-05
261,109.58552540758474,6.467503767363598e-06
262,110.00220040913449,1.3844000201656723e-05
263,110.41887541068424,3.3394856799820544e-05
264,110.83555041223399,1.0738915424411455e-05
265,111.25222541378373,1.0664776666986087e-05
266,111.6689004153335,1.1158451050971237e-05
267,112.08557541688324,2.8269477797169085e-05
268,112.502250418433,9.958975752158736e-06
269,112.91892541998274,8.47248734819216e-06
270,113.3356004215325,3.1093099699974834e-05
271,113.75227542308225,2.3211038226097992e-05
272,114.168950424632,1.045734521057002e-05
273,114.58562542618175,1.8142989729251117e-05
274,115.00230042773151,1.8406159335432e-05
275,115.41897542928126,1.2995620635318393e-05
276,115.83565043083101,1.0533975560908271e-05
277,116.25232543238076,1.9991620585357302e-05
278,116.66900043393052,2.2186741989301354e-05
279,117.08567543548027,1.1172030958182197e-05
280,117.50235043703002,2.7211912418896115e-05
281,117.91902543857977,2.6563237712706686e-05
282,118.33570044012953,5.772316383936843e-06
283,118.75237544167928,4.8957658121595885e-06
284,119.16905044322903,2.8167585181742127e-05
285,119.58572544477877,1.4774131550405256e-05
286,120.00240044632852,2.0808931855818333e-06
287,120.41907544787828,1.385755743821389e-05
288,120.83575044942803,2.1258919230770927e-05
289,121.25242545097778,1.8031450593176304e-05
290,121.66910045252753,2.632196202143869e-06
291,122.0857754540773,1.888611750979863e-05
292,122.50245045562704,2.3761490198152034e-05
293,122.91912545717679,5.552187706323269e-07
294,123.33580045872654,8.075039743067908e-06
295,123.7524754602763,2.3015865305130035e-05
296,124.16915046182605,1.4879356264843918e-05
297,124.5858254633758,6.4046433798190076e-06
298,125.00250046492555,1.4522309699381147e-05
299,125.41917546647531,2.2244047500811094e-05
300,125.83585046802506,1.2782610976949254e-05
301,126.2525254695748,1.4254354276546763e-05
302,126.66920047112455,1.8801138640739732e-05
303,127.08587547267432,1.7573661954810406e-05
304,127.50255047422407,5.30203058162257e-06
305,127.91922547577381,1.6109528193828923e-05
306,128.33590047732358,1.710315497513312e-05
307,128.75257547887333,9.1724776001645e-06
308,129.16925048042307,6.176549573521481e-06
309,129.58592548197282,2.2412348629817115e-05
310,130.00260048352257,1.5681148255953325e-05
311,130.41927548507232,4.126052429421277e-06
312,130.83595048662207,1.3202277659636758e-05
313,131.25262548817182,1.739093126310117e-05
314,131.6693004897216,1.6758629413070008e-05
315,132.08597549127134,2.5840235314857006e-06
316,132.5026504928211,2.2453784321217514e-05
317,132.91932549437084,1.666115327342772e-05
318,133.3360004959206,8.15625741906605e-06
319,133.75267549747034,1.5717106778815443e-05
320,134.16935049902008,1.5727338257211944e-05
321,134.58602550056983,1.7052150832698957e-05
322,135.0027005021196,6.898416157310842e-06
323,135.41937550366936,9.685383848032277e-06
324,135.8360505052191,2.4969399778104404e-05
325,136.25272550676885,1.1804784037504222e-05
326,136.6694005083186,1.24796949810807e-05
327,137.08607550986835,1.7942975162822656e-05
328,137.5027505114181,2.2215168283066254e-05
329,137.91942551296785,1.0370434450910291e-05
330,138.3361005145176,1.949097068049569e-05
331,138.75277551606737,2.3135612749394977e-05
332,139.16945051761712,1.4607399835950982e-05
333,139.58612551916687,1.8322101422702998e-05
334,140.00280052071662,2.8485691691233552e-05
335,140.41947552226637,1.7154836603170206e-05
336,140.83615052381612,9.044757376397338e-06
337,141.25282552536586,2.6549846083953298e-05
338,141.6695005269156,2.584953278407958e-05
339,142.0861755284654,1.5694173326604763e-05
340,142.50285053001514,1.7785233376707912e-05
341,142.9195255315649,2.742069249903039e-05
342,143.33620053311463,2.4100978737867444e-05
343,143.75287553466438,1.672758840568079e-05
344,144.16955053621413,3.3925517914740017e-05
345,144.58622553776388,3.7838129834776874e-05
346,145.00290053931363,1.4517369554560361e-05
347,145.41957554086338,2.709115372944306e-05
348,145.83625054241315,4.803664205726154e-05
349,146.2529255439629,4.754916817058203e-05
350,146.66960054551265,2.1097909014194583e-05
351,147.0862755470624,7.042941594923407e-05
352,147.50295054861215,8.904099874658603e-05
353,147.9196255501619,6.286983718346614e-05
354,148.33630055171164,0.00015056993707344065
355,148.7529755532614,0.00028945734011180956
356,149.16965055481117,0.0018410833317316596
357,149.58632555636092,0.00238048420963295
358,150.00300055791067,0.0006964809988420846
359,150.41967555946042,0.00012610523308445067
360,150.83635056101016,5.3079646294476085e-05
361,151.2530255625599,5.243888400091747e-05
362,151.66970056410966,8.927635983709818e-05
363,152.0863755656594,2.8383577556925848e-05
364,152.5030505672092,2.3115481930116685e-05
365,152.91972556875893,4.2001727840008125e-05
366,153.33640057030868,3.579425099898035e-05
367,153.75307557185843,1.0714751429248373e-05
368,154.16975057340818,2.5967400768548214e-05
369,154.58642557495793,2.6507641104068676e-05
370,155.00310057650768,1.8213022128975806e-05
371,155.41977557805743,1.4588438430430864e-05
372,155.83645057960717,2.6373982594840298e-05
373,156.25312558115695,2.1678783213463223e-05
374,156.6698005827067,7.163164102215774e-06
375,157.08647558425645,1.6557073543821763e-05
376,157.5031505858062,2.6953789341954268e-05
377,157.91982558735594,1.2341154867900167e-05
378,158.3365005889057,1.3503171709395083e-05
379,158.75317559045544,1.7063239511213013e-05
380,159.1698505920052,1.6471830582695858e-05
381,159.58652559355497,4.141988376889479e-06
382,160.00320059510472,1.4692119567585748e-05
383,160.41987559665446,1.7374178191720846e-05
384,160.8365505982042,8.760602499220288e-06
385,161.25322559975396,1.0882744055373084e-05
386,161.6699006013037,1.7216541292589418e-05
387,162.08657560285346,9.710205724373475e-06
388,162.5032506044032,3.232875289618824e-06
389,162.91992560595295,1.4610431426563307e-05
390,163.33660060750273,1.2687832306756878e-05
391,163.75327560905248,6.229499983483073e-06
392,164.16995061060223,4.37350918380568e-06
393,164.58662561215198,1.4636376653159928e-05
394,165.00330061370173,1.3785064841571666e-05
395,165.41997561525147,5.424860891217128e-06
396,165.83665061680122,8.621611756411595e-06
397,166.25332561835097,1.7345728529493298e-05
398,166.67000061990075,8.268949499680506e-06
399,167.0866756214505,8.500880334837076e-06
400,167.50335062300024,1.6303891163076638e-05
401,167.92002562455,1.1959136979287713e-05
402,168.33670062609974,3.4550144985197867e-06
403,168.7533756276495,9.761536339271232e-06
404,169.17005062919924,7.351680942506961e-06
405,169.586725630749,1.3369377621469102e-05
406,170.00340063229876,5.183910761578481e-06
407,170.4200756338485,1.1450015022388192e-05
408,170.83675063539826,1.2301945502289989e-05
409,171.253425636948,5.404688724078168e-06
410,171.67010063849776,6.276969697634387e-06
411,172.0867756400475,1.7075620348752302e-05
412,172.50345064159725,1.1298732883497885e-05
413,172.920125643147,7.462141094165101e-06
414,173.33680064469675,1.1548958237247216e-05
415,173.75347564624653,1.5756002901401453e-05
416,174.17015064779628,3.292765559690856e-06
417,174.58682564934603,3.767059014110229e-06
418,175.00350065089577,1.8633594223067588e-05
419,175.42017565244552,7.636154108499292e-06
420,175.83685065399527,4.113023173328807e-06
421,176.25352565554502,1.5005471724143255e-05
422,176.67020065709477,1.3315465606797604e-05
423,177.08687565864454,6.273471512005234e-06
424,177.5035506601943,7.96152398735531e-06
425,177.92022566174404,1.1084864557552815e-05
426,178.3369006632938,1.540692082211713e-05
427,178.75357566484354,5.7283438486771475e-06
428,179.1702506663933,1.1366421407762275e-05
429,179.58692566794304,1.1909827266979208e-05
430,180.00360066949278,4.630275729569251e-06
431,180.42027567104253,1.8354991221466477e-06
432,180.8369506725923,1.1270515883057681e-05
433,181.25362567414206,1.1294389654799279e-05
434,181.6703006756918,5.011471802054076e-06
435,182.08697567724155,1.032911151704797e-05
436,182.5036506787913,1.1214017140415509e-05
437,182.92032568034105,8.857805914285228e-06
438,183.3370006818908,6.384757474569214e-06
439,183.75367568344055,8.65909267824856e-06
440,184.17035068499032,1.4948592671783378e-05
441,184.58702568654007,5.963370150096448e-06
442,185.00370068808982,1.1825313099799549e-05
443,185.42037568963957,1.2659242186611623e-05
444,185.83705069118932,9.048051159113001e-06
445,186.25372569273907,3.966837629161136e-06
446,186.67040069428882,1.1368252229435289e-05
447,187.08707569583856,1.1656568411184928e-05
448,187.50375069738834,4.487972639519964e-06
449,187.9204256989381,9.601690130406424e-06
450,188.33710070048784,6.979562602388391e-06
451,188.7537757020376,1.5806170289744803e-05
452,189.17045070358733,2.5413090770208018e-06
453,189.58712570513708,9.623547253237575e-06
454,190.00380070668683,1.837902797350086e-05
455,190.42047570823658,8.638535471535455e-06
456,190.83715070978633,5.19443215692201e-06
457,191.2538257113361,1.9462081137334797e-05
458,191.67050071288585,7.910517352526637e-06
459,192.0871757144356,1.3811674014483564e-06
460,192.50385071598535,7.829253136424981e-06
461,192.9205257175351,1.5135965779040997e-05
462,193.33720071908485,5.990516785151489e-06
463,193.7538757206346,4.4854889764031465e-06
464,194.17055072218434,1.946288527421071e-05
465,194.58722572373412,1.2028709251122963e-05
466,195.00390072528387,4.822504769551334e-06
467,195.42057572683362,1.2629747228764448e-05
468,195.83725072838337,1.89491134775558e-05
469,196.25392572993312,1.881744181101986e-05
470,196.67060073148286,6.489979415829298e-06
471,197.0872757330326,1.415986339065914e-05
472,197.50395073458236,2.196566093727781e-05
473,197.9206257361321,1.3444209717499526e-05
474,198.3373007376819,2.9676977290436662e-05
475,198.75397573923163,9.199302775676361e-05
476,199.17065074078138,0.000309184676193779
477,199.58732574233113,0.00021261224546700573
478,200.00400074388088,4.955853626973901e-05
479,200.42067574543063,7.835707622461112e-06
480,200.83735074698038,3.2872271179032074e-06
481,201.25402574853013,1.0101473549756578e-05
482,201.6707007500799,7.333695067653341e-07
483,202.08737575162965,7.373307548397911e-06
484,202.5040507531794,1.764724544927371e-06
485,202.92072575472915,5.016611781599089e-06
486,203.3374007562789,9.81748113578874e-06
487,203.75407575782864,6.235244379839334e-06
488,204.1707507593784,5.169371313779357e-06
489,204.58742576092814,9.577416075326531e-06
490,205.0041007624779,9.171036673843953e-06
491,205.42077576402767,3.1641810838714624e-06
492,205.83745076557742,8.281972757519813e-06
493,206.25412576712716,6.760542286593057e-06
494,206.6708007686769,7.903244498021547e-06
495,207.08747577022666,1.204177810025382e-06
496,207.5041507717764,9.966872455717779e-06
497,207.92082577332616,1.0000692304258389e-05
498,208.3375007748759,8.585921053859231e-06
499,208.75417577642568,9.600370503735639e-06
500,209.17085077797543,1.2815356638928423e-05
501,209.58752577952518,1.0982129493496803e-05
502,210.00420078107493,7.222941763610245e-06
503,210.42087578262468,3.482124598916366e-06
504,210.83755078417443,1.4139418150073445e-05
505,211.25422578572417,7.874413286913667e-06
506,211.67090078727392,7.459877618036556e-06
507,212.0875757888237,7.61513362681656e-06
508,212.50425079037345,2.13622355161736e-05
509,212.9209257919232,1.1804419307374203e-05
510,213.33760079347294,6.621287256924513e-06
511,213.7542757950227,1.602836760083629e-05
512,214.17095079657244,4.7729899145869234e-05
513,214.5876257981222,5.6832208020069785e-05
514,215.00430079967194,2.3883300238869195e-05
515,215.4209758012217,1.1157044289302355e-05
516,215.83765080277146,1.4121828216166417e-05
517,216.2543258043212,3.443125399569636e-05
518,216.67100080587096,3.031899383647238e-05
519,217.0876758074207,2.2914850083119516e-05
520,217.50435080897046,1.3353745279633798e-05
521,217.9210258105202,1.8021055460640714e-05
522,218.33770081206995,1.4222148315794066e-05
523,218.7543758136197,1.9800114649290834e-05
524,219.17105081516948,1.0542466700885733e-05
525,219.58772581671923,1.3611179436497149e-05
526,220.00440081826898,1.3649752524389915e-05
527,220.42107581981872,1.0419832844094741e-05
528,220.83775082136847,1.1162400247037611e-05
529,221.25442582291822,1.849461614903938e-05
530,221.67110082446797,1.1990248754085381e-05
531,222.08777582601772,8.720436740896548e-06
532,222.50445082756747,1.8740127842807684e-05
533,222.92112582911724,1.302304549292759e-05
534,223.337800830667,9.521248641459646e-06
535,223.75447583221674,6.251469184488378e-06
536,224.1711508337665,2.045205776098855e-05
537,224.58782583531624,1.0707729644405295e-05
538,225.004500836866,8.570746131725079e-06
539,225.42117583841573,1.537957377033702e-05
540,225.83785083996548,2.3797539579359274e-05
541,226.25452584151526,9.905757221341085e-06
542,226.671200843065,1.1295359435142594e-05
543,227.08787584461476,2.1185180015391802e-05
544,227.5045508461645,2.052485203230144e-05
545,227.92122584771425,5.910431738769809e-06
546,228.337900849264,1.634792397483696e-05
547,228.75457585081375,1.976870504071671e-05
548,229.1712508523635,1.8513880695566425e-05
549,229.58792585391328,6.762009759351284e-06
550,230.00460085546302,2.2342361097189433e-05
551,230.42127585701277,1.5462422939014372e-05
552,230.83795085856252,9.848167336491787e-06
553,231.25462586011227,8.133131806085523e-06
554,231.67130086166202,2.3581349515579216e-05
555,232.08797586321177,1.647110370238146e-05
556,232.50465086476152,1.2459409296594488e-05
557,232.92132586631126,2.0738572221458592e-05
558,233.33800086786104,2.4313179005819634e-05
559,233.7546758694108,7.354064371936016e-06
560,234.17135087096054,1.320777711266148e-05
561,234.5880258725103,2.7589469489233002e-05
562,235.00470087406003,2.173753996937191e-05
563,235.42137587560978,8.440521178464122e-06
564,235.83805087715953,2.3244422076587863e-05
565,236.25472587870928,2.8229385607498295e-05
566,236.67140088025906,2.0453707696029842e-05
567,237.0880758818088,1.4942368753468831e-05
568,237.50475088335855,3.30297821135332e-05
569,237.9214258849083,2.9646909265474143e-05
570,238.33810088645805,2.0972100691951808e-05
571,238.7547758880078,2.051360305979334e-05
572,239.17145088955755,3.869185873377492e-05
573,239.5881258911073,2.8527066454874125e-05
574,240.00480089265704,1.8282420216165486e-05
575,240.42147589420682,3.51267671360238e-05
576,240.83815089575657,4.5191053177571363e-05
577,241.25482589730632,2.4670755872961718e-05
578,241.67150089885607,2.5478426783082642e-05
579,242.08817590040582,5.245900646738697e-05
580,242.50485090195556,4.5343840437356945e-05
581,242.9215259035053,2.460612910232894e-05
582,243.33820090505506,4.632943583225462e-05
583,243.75487590660484,7.187631110272889e-05
584,244.1715509081546,4.7033792318835475e-05
585,244.58822590970433,3.797608560894971e-05
586,245.00490091125408,7.897630327800495e-05
587,245.42157591280383,9.579945201502886e-05
588,245.83825091435358,6.24796787853633e-05
589,246.25492591590333,8.27594615971536e-05
590,246.67160091745308,0.0001406411674295965
591,247.08827591900285,0.00015859343910757948
592,247.5049509205526,0.00013742897473944501
593,247.92162592210235,0.0003198921939826886
594,248.3383009236521,0.0005873188814545465
595,248.75497592520185,0.002120505381071178
596,249.1716509267516,0.0031710828274356456
597,249.58832592830134,0.0014777827231466534
598,250.0050009298511,0.0003294508898052524
599,250.42167593140084,0.00017346734339838648
600,250.83835093295062,0.0001210047819797812
601,251.25502593450037,0.00016858341924267878
602,251.67170093605012,8.116098887175777e-05
603,252.08837593759986,6.66303409764959e-05
604,252.5050509391496,7.83630494405715e-05
605,252.92172594069936,8.778336155933185e-05
606,253.3384009422491,3.7092625196790805e-05
607,253.75507594379886,4.938400172164664e-05
608,254.17175094534863,6.298740618128546e-05
609,254.58842594689838,5.442473862913545e-05
610,255.00510094844813,2.2136238170922088e-05
611,255.42177594999788,4.5220519986284714e-05
612,255.83845095154763,5.031275191086165e-05
613,256.2551259530974,3.455052467227424e-05
614,256.67180095464715,2.0786621429633802e-05
615,257.0884759561969,4.283743019107849e-05
616,257.50515095774665,3.078083825149344e-05
617,257.92182595929637,2.503849693609836e-05
618,258.33850096084615,2.4456155013919348e-05
619,258.75517596239587,3.223410554011189e-05
620,259.17185096394564,2.1877135601003188e-05
621,259.5885259654954,1.9225375072780566e-05
622,260.00520096704514,2.2721258716924733e-05
623,260.4218759685949,2.555410442599883e-05
624,260.83855097014464,1.4778358757187716e-05
625,261.2552259716944,1.6059407681469566e-05
626,261.67190097324414,2.1068306146077665e-05
627,262.0885759747939,2.107889267031747e-05
628,262.50525097634363,1.374250828128187e-05
629,262.9219259778934,1.5779383367743037e-05
630,263.3386009794432,2.1553363888367296e-05
631,263.7552759809929,1.9652876244271004e-05
632,264.1719509825427,1.5294796394124224e-05
633,264.5886259840924,1.3402478017711104e-05
634,265.0053009856422,1.6218082698716283e-05
635,265.4219759871919,1.4658432858448764e-05
636,265.8386509887417,1.2555593788813593e-05
637,266.2553259902914,1.89035639160609e-05
638,266.6720009918412,1.7068117088750178e-05
639,267.08867599339095,1.3368237248429749e-05
640,267.50535099494067,1.3876871608175152e-05
641,267.92202599649045,2.100259993860988e-05
642,268.33870099804017,1.422942020844757e-05
643,268.75537599958994,8.16403757963191e-06
644,269.17205100113966,8.371095493665154e-06
645,269.58872600268944,1.2995239750383551e-05
646,270.0054010042392,1.0103337625925672e-05
647,270.42207600578894,1.0039939585311588e-05
648,270.8387510073387,1.0053480325101985e-05
649,271.25542600888843,1.3148347011129692e-05
650,271.6721010104382,1.1841200583037946e-05
651,272.08877601198793,8.257668412719463e-06
652,272.5054510135377,1.6908806138956117e-05
653,272.92212601508743,1.5487133494074596e-05
654,273.3388010166372,1.1140575033815574e-05
655,273.755476018187,1.0351562622787934e-05
656,274.1721510197367,1.0305849667954224e-05
